PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,FROM_YEAR,TO_YEAR,PTS,REB,AST,STATS_TIMEFRAME,SEASON
1628463,Cavanaugh,Tyler,tyler-cavanaugh,1610612762,jazz,0,Utah,Jazz,UTA,34,F,6-9,238,George Washington,USA,,,,1.0,2017,2018,0.8,0.7,0.1,Season,2018-19
1629147,Chealey,Joe,joe-chealey,1610612766,hornets,0,Charlotte,Hornets,CHA,31,G,6-3,190,College of Charleston,USA,2018.0,,,1.0,2018,2019,2.0,0.0,1.0,Season,2018-19
203546,Clark,Ian,ian-clark,1610612740,pelicans,0,New Orleans,Pelicans,NOP,2,G,6-3,175,Belmont,USA,,,,1.0,2013,2018,6.7,1.5,1.6,Season,2018-19
201954,Collison,Darren,darren-collison,1610612754,pacers,0,Indiana,Pacers,IND,2,G,6-0,175,UCLA,USA,2009.0,1.0,21.0,1.0,2009,2021,11.2,3.1,6.0,Season,2018-19
1629045,Colson,Bonzie,bonzie-colson,1610612749,bucks,0,Milwaukee,Bucks,MIL,50,F,6-6,225,Notre Dame,USA,,,,1.0,2018,2018,4.9,3.8,0.4,Season,2018-19
203459,Crabbe,Allen,allen-crabbe,1610612751,nets,0,Brooklyn,Nets,BKN,33,G-F,6-6,212,California,USA,2013.0,2.0,31.0,1.0,2013,2019,9.6,3.4,1.1,Season,2018-19
1628249,Creek,Mitchell,mitchell-creek,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,55,F-G,6-6,225,Gottingen,Australia,,,,1.0,2018,2018,4.2,2.4,1.2,Season,2018-19
201967,Cunningham,Dante,dante-cunningham,1610612759,spurs,0,San Antonio,Spurs,SAS,33,F,6-8,230,Villanova,USA,2009.0,2.0,33.0,1.0,2009,2018,3.0,2.9,0.8,Season,2018-19
1627738,Davis,Deyonta,deyonta-davis,0,,0,,,,,C-F,6-11,237,Michigan State,USA,2016.0,2.0,31.0,,2016,2018,4.0,4.0,0.6,Season,2018-19
1629093,Davis,Tyler,tyler-davis,0,,0,,,,,C,6-10,266,Texas A&M,USA,,,,,2018,2018,0.0,1.0,0.0,Season,2018-19
1626155,Dekker,Sam,sam-dekker,1610612764,wizards,0,Washington,Wizards,WAS,8,F,6-9,230,Wisconsin,USA,2015.0,1.0,18.0,1.0,2015,2021,6.1,3.1,1.0,Season,2018-19
1629116,Delgado,Angel,angel-delgado,1610612746,clippers,0,LA,Clippers,LAC,31,C,6-10,245,Seton Hall,Dominican Republic,2018.0,,,1.0,2018,2018,1.5,2.0,0.0,Season,2018-19
2736,Deng,Luol,luol-deng,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,9,F,6-9,237,Duke,United Kingdom,2004.0,1.0,7.0,1.0,2004,2018,7.1,3.3,0.8,Season,2018-19
1629094,Derrickson,Marcus,marcus-derrickson,1610612744,warriors,0,Golden State,Warriors,GSW,32,F,6-7,249,Georgetown,USA,,,,1.0,2018,2018,4.2,1.2,0.1,Season,2018-19
1628416,Dorsey,Tyler,tyler-dorsey,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,22,G,6-5,183,Oregon,USA,2017.0,2.0,41.0,1.0,2017,2022,6.2,2.4,1.2,Season,2018-19
1628979,Duval,Trevon,trevon-duval,1610612745,rockets,0,Houston,Rockets,HOU,0,G,6-2,189,Duke,USA,,,,1.0,2018,2018,1.7,0.3,0.7,Season,2018-19
1629053,Edwards,Vincent,vincent-edwards,1610612745,rockets,0,Houston,Rockets,HOU,12,F,6-8,225,Purdue,USA,2018.0,2.0,52.0,1.0,2018,2018,1.5,1.0,0.0,Season,2018-19
1627740,Ellenson,Henry,henry-ellenson,1610612752,knicks,0,New York,Knicks,NYK,13,F,6-11,245,Marquette,USA,2016.0,1.0,18.0,1.0,2016,2020,6.0,3.5,0.8,Season,2018-19
1628393,Evans,Jawun,jawun-evans,1610612760,thunder,0,Oklahoma City,Thunder,OKC,8,G,6-0,190,Oklahoma State,USA,2017.0,2.0,39.0,1.0,2017,2018,0.8,1.5,1.3,Season,2018-19
201936,Evans,Tyreke,tyreke-evans,0,,0,,,,,G,6-6,220,Memphis,USA,2009.0,1.0,4.0,,2009,2018,10.2,2.9,2.4,Season,2018-19
202702,Faried,Kenneth,kenneth-faried,1610612745,rockets,0,Houston,Rockets,HOU,35,F-C,6-8,220,Morehead State,USA,2011.0,1.0,22.0,1.0,2011,2018,10.4,6.8,0.5,Season,2018-19
101109,Felton,Raymond,raymond-felton,1610612760,thunder,0,Oklahoma City,Thunder,OKC,2,G,6-1,205,North Carolina,USA,2005.0,1.0,5.0,1.0,2005,2018,4.3,1.0,1.6,Season,2018-19
202690,Fredette,Jimmer,jimmer-fredette,1610612756,suns,0,Phoenix,Suns,PHX,32,G,6-2,195,Brigham Young,USA,2011.0,1.0,10.0,1.0,2011,2018,3.7,1.2,1.3,Season,2018-19
101112,Frye,Channing,channing-frye,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,9,F-C,7-0,255,Arizona,USA,2005.0,1.0,8.0,1.0,2005,2018,3.6,1.4,0.6,Season,2018-19
1628656,Garrett,Billy,billy-garrett,1610612752,knicks,0,New York,Knicks,NYK,3,G-F,6-6,215,DePaul,USA,,,,1.0,2018,2018,6.5,0.8,1.8,Season,2018-19
2200,Gasol,Pau,pau-gasol,1610612749,bucks,0,Milwaukee,Bucks,MIL,17,C-F,7-0,250,FC Barcelona,Spain,2001.0,1.0,3.0,1.0,2001,2018,3.9,4.6,1.7,Season,2018-19
1626780,Gibson,Jonathan,jonathan-gibson,1610612738,celtics,0,Boston,Celtics,BOS,3,G,6-2,185,New Mexico State,USA,,,,1.0,2016,2018,,,,Season,2018-19
101162,Gortat,Marcin,marcin-gortat,0,,0,,,,,C,6-11,240,RheinEnergie Cologne,Poland,2005.0,2.0,57.0,,2007,2018,5.0,5.6,1.4,Season,2018-19
1629055,Grantham,Donte,donte-grantham,1610612760,thunder,0,Oklahoma City,Thunder,OKC,15,F,6-8,215,Clemson,USA,2018.0,,,1.0,2018,2018,0.0,0.0,0.0,Season,2018-19
101123,Green,Gerald,gerald-green,1610612745,rockets,0,Houston,Rockets,HOU,14,G-F,6-7,205,No College,USA,2005.0,1.0,18.0,1.0,2005,2018,9.2,2.5,0.5,Season,2018-19
1627772,Hamilton,Daniel,daniel-hamilton,0,,0,,,,,G-F,6-7,195,Connecticut,USA,2016.0,2.0,56.0,,2017,2018,3.0,2.5,1.2,Season,2018-19
2734,Harris,Devin,devin-harris,1610612742,mavericks,0,Dallas,Mavericks,DAL,34,G,6-3,185,Wisconsin,USA,2004.0,1.0,5.0,1.0,2004,2018,6.3,1.6,1.8,Season,2018-19
1626150,Harrison,Andrew,andrew-harrison,0,,0,,,,,G,6-6,213,Kentucky,USA,2015.0,2.0,44.0,,2016,2018,3.2,1.2,1.4,Season,2018-19
1628439,Hicks,Isaiah,isaiah-hicks,1610612752,knicks,0,New York,Knicks,NYK,4,F,6-9,230,North Carolina,USA,,,,1.0,2017,2018,4.0,2.3,0.7,Season,2018-19
2403,Nene,,-nene,1610612745,rockets,0,Houston,Rockets,HOU,42,C-F,6-11,250,Vasco de Gama,Brazil,2002.0,1.0,7.0,1.0,2002,2018,3.6,2.9,0.6,Season,2018-19
204066,Holland,John,john-holland,0,,0,,,,,G,6-5,205,Boston University,USA,,,,,2015,2018,0.0,0.0,0.0,Season,2018-19
1629353,Humphries,Isaac,isaac-humphries,1610612737,hawks,0,Atlanta,Hawks,ATL,8,C,7-0,260,Kentucky,Australia,2017.0,,,1.0,2018,2018,3.0,2.2,0.0,Season,2018-19
1626154,Hunter,RJ,rj-hunter,1610612738,celtics,0,Boston,Celtics,BOS,28,G,6-5,185,Georgia State,USA,2015.0,1.0,28.0,1.0,2015,2018,17.0,3.0,3.0,Season,2018-19
201281,Ingram,Andre,andre-ingram,0,,0,,,,,G,6-3,190,American University,USA,,,,,2017,2018,0.0,0.5,0.0,Season,2018-19
1627743,Jackson,Demetrius,demetrius-jackson,0,,0,,,,,G,6-1,201,Notre Dame,USA,2016.0,2.0,45.0,,2016,2018,3.7,0.5,0.8,Season,2018-19
1628518,Jefferson,Amile,amile-jefferson,1610612753,magic,0,Orlando,Magic,ORL,11,F,6-9,222,Duke,USA,2017.0,,,1.0,2017,2019,2.3,1.8,0.3,Season,2018-19
203098,Jenkins,John,john-jenkins,1610612752,knicks,0,New York,Knicks,NYK,30,G,6-4,215,Vanderbilt,USA,2012.0,1.0,23.0,1.0,2012,2018,4.7,1.4,0.8,Season,2018-19
201973,Jerebko,Jonas,jonas-jerebko,1610612744,warriors,0,Golden State,Warriors,GSW,21,F,6-10,231,Angelico Biella,Sweden,2009.0,2.0,39.0,1.0,2009,2018,6.3,3.9,1.3,Season,2018-19
101161,Johnson,Amir,amir-johnson,1610612755,sixers,0,Philadelphia,76ers,PHI,5,C-F,6-9,240,Westchester HS (CA),USA,2005.0,2.0,56.0,1.0,2005,2018,3.9,2.9,1.2,Season,2018-19
202325,Johnson,Wesley,wesley-johnson,1610612764,wizards,0,Washington,Wizards,WAS,4,F-G,6-7,215,Syracuse,USA,2010.0,1.0,4.0,1.0,2010,2018,3.4,1.9,0.6,Season,2018-19
1627883,Jones,Jalen,jalen-jones,0,,0,,,,,F,6-7,220,Texas A&M,USA,2016.0,,,,2017,2018,5.1,2.1,0.4,Season,2018-19
1629203,Jones,Jemerrio,jemerrio-jones,1610612747,lakers,0,Los Angeles,Lakers,LAL,10,F,6-5,174,New Mexico State,USA,2018.0,,,1.0,2018,2021,4.5,8.2,2.2,Season,2018-19
203093,Jones,Terrence,terrence-jones,0,,0,,,,,F,6-9,252,Kentucky,USA,2012.0,1.0,18.0,,2012,2018,1.0,2.0,0.0,Season,2018-19
1628994,King,George,george-king,1610612756,suns,0,Phoenix,Suns,PHX,8,F,6-6,220,University of Colorado Boulder,USA,2018.0,2.0,59.0,1.0,2018,2021,0.0,1.0,0.0,Season,2018-19
201585,Koufos,Kosta,kosta-koufos,1610612758,kings,0,Sacramento,Kings,SAC,41,C,7-0,245,Ohio State,USA,2008.0,1.0,23.0,1.0,2008,2018,3.7,4.2,0.9,Season,2018-19
1627215,Lemon Jr.,Walt,walt-lemon-jr,1610612741,bulls,0,Chicago,Bulls,CHI,25,G,6-3,180,Bradley,USA,2014.0,,,1.0,2017,2018,14.3,4.5,5.0,Season,2018-19
202720,Leuer,Jon,jon-leuer,1610612765,pistons,0,Detroit,Pistons,DET,30,F,6-10,228,Wisconsin,USA,2011.0,2.0,40.0,1.0,2011,2018,3.8,2.4,0.3,Season,2018-19
202391,Lin,Jeremy,jeremy-lin,1610612761,raptors,0,Toronto,Raptors,TOR,17,G,6-3,200,Harvard,USA,,,,1.0,2010,2018,9.6,2.4,3.1,Season,2018-19
2733,Livingston,Shaun,shaun-livingston,1610612744,warriors,0,Golden State,Warriors,GSW,34,G,6-7,192,Peoria Central HS (IL),USA,2004.0,1.0,4.0,1.0,2004,2018,4.0,1.8,1.8,Season,2018-19
1629155,Lofton,Zach,zach-lofton,0,,0,,,,,G,6-4,180,New Mexico State,USA,,,,,2018,2018,0.0,0.0,0.0,Season,2018-19
1628070,Loyd,Jordan,jordan-loyd,1610612761,raptors,0,Toronto,Raptors,TOR,8,G,6-4,210,Indianapolis,USA,,,,1.0,2018,2018,2.4,0.8,0.5,Season,2018-19
203564,Lucas,Kalin,kalin-lucas,1610612765,pistons,0,Detroit,Pistons,DET,24,G,6-1,195,Michigan State,USA,,,,1.0,2014,2018,2.0,3.0,1.0,Season,2018-19
1628399,Lydon,Tyler,tyler-lydon,1610612743,nuggets,0,Denver,Nuggets,DEN,20,F,6-10,225,Syracuse,USA,2017.0,1.0,24.0,1.0,2017,2018,0.9,0.7,0.2,Season,2018-19
203159,Machado,Scott,scott-machado,0,,0,,,,,G,6-1,205,Iona,USA,,,,,2012,2018,2.5,0.0,0.8,Season,2018-19
202714,Mack,Shelvin,shelvin-mack,1610612766,hornets,0,Charlotte,Hornets,CHA,6,G,6-3,203,Butler,USA,2011.0,2.0,34.0,1.0,2011,2018,7.5,1.8,3.2,Season,2018-19
1629133,Macon,Daryl,daryl-macon,1610612742,mavericks,0,Dallas,Mavericks,DAL,3,G,6-3,185,Arkansas,USA,2018.0,,,1.0,2018,2019,3.6,1.5,0.9,Season,2018-19
1629122,Macura,J.P.,jp-macura,1610612766,hornets,0,Charlotte,Hornets,CHA,55,G,6-5,205,Xavier,USA,2018.0,,,1.0,2018,2019,3.0,1.5,1.0,Season,2018-19
1626185,Martin,Jarell,jarell-martin,1610612753,magic,0,Orlando,Magic,ORL,2,F,6-10,239,Louisiana State,USA,2015.0,1.0,25.0,1.0,2015,2018,2.7,1.7,0.4,Season,2018-19
1628999,Maten,Yante,yante-maten,1610612748,heat,0,Miami,Heat,MIA,00,F,6-8,240,Georgia,USA,2018.0,,,1.0,2018,2018,1.0,1.5,0.0,Season,2018-19
1628769,McCall,Tahjere,tahjere-mccall,0,,0,,,,,G,6-5,190,Tennessee State,USA,2017.0,0.0,,,2018,2018,4.0,1.0,0.0,Season,2018-19
201975,Meeks,Jodie,jodie-meeks,1610612761,raptors,0,Toronto,Raptors,TOR,20,G,6-4,210,Kentucky,USA,2009.0,2.0,41.0,1.0,2009,2018,6.4,1.5,1.0,Season,2018-19
1626257,Mejri,Salah,salah-mejri,1610612742,mavericks,0,Dallas,Mavericks,DAL,50,C,7-2,235,Real Madrid,Tunisia,,,,1.0,2015,2018,3.9,3.6,1.0,Season,2018-19
101139,Miles,CJ,cj-miles,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,6,F-G,6-6,220,Skyline HS (TX),USA,2005.0,2.0,34.0,1.0,2005,2021,6.4,1.8,0.7,Season,2018-19
202703,Mirotic,Nikola,nikola-mirotic,1610612749,bucks,0,Milwaukee,Bucks,MIL,41,F,6-10,250,Real Madrid,Montenegro,2011.0,1.0,23.0,1.0,2014,2018,15.2,7.4,1.2,Season,2018-19
1628500,Moore,Ben,ben-moore,1610612759,spurs,0,San Antonio,Spurs,SAS,26,F,6-8,220,Southern Methodist,USA,,,,1.0,2017,2018,,,,Season,2018-19
203961,Moreland,Eric,eric-moreland,1610612761,raptors,0,Toronto,Raptors,TOR,15,F-C,6-10,238,Oregon State,USA,,,,1.0,2014,2018,1.4,4.0,0.8,Season,2018-19
202700,Motiejunas,Donatas,donatas-motiejunas,1610612759,spurs,0,San Antonio,Spurs,SAS,28,F-C,7-0,220,Lithuania,Lithuania,2011.0,1.0,20.0,1.0,2012,2018,2.0,1.0,0.3,Season,2018-19
202389,Mozgov,Timofey,timofey-mozgov,1610612753,magic,0,Orlando,Magic,ORL,21,C,7-1,275,Khimki,Russia,,,,1.0,2010,2018,,,,Season,2018-19
1717,Nowitzki,Dirk,dirk-nowitzki,1610612742,mavericks,0,Dallas,Mavericks,DAL,41,F,7-0,245,DJK Wurzburg,Germany,1998.0,1.0,9.0,1.0,1998,2018,7.3,3.1,0.7,Season,2018-19
2585,Pachulia,Zaza,zaza-pachulia,1610612765,pistons,0,Detroit,Pistons,DET,27,C,6-11,270,Ulkerspor,Georgia,2003.0,2.0,42.0,1.0,2003,2018,3.9,3.9,1.3,Season,2018-19
2225,Parker,Tony,tony-parker,1610612766,hornets,0,Charlotte,Hornets,CHA,9,G,6-2,185,Paris Basket Racing,France,2001.0,1.0,28.0,1.0,2001,2018,9.5,1.5,3.7,Season,2018-19
202718,Parsons,Chandler,chandler-parsons,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,25,F,6-10,230,Florida,USA,2011.0,2.0,38.0,1.0,2011,2019,7.5,2.8,1.7,Season,2018-19
1629341,Phillip,Tarik,tarik-phillip,1610612764,wizards,0,Washington,Wizards,WAS,22,G,6-3,195,West Virginia,USA,,,,1.0,2018,2018,,,,Season,2018-19
203101,Plumlee,Miles,miles-plumlee,1610612737,hawks,0,Atlanta,Hawks,ATL,18,C,6-11,249,Duke,USA,2012.0,1.0,26.0,1.0,2012,2018,4.4,2.2,0.9,Season,2018-19
202347,Pondexter,Quincy,quincy-pondexter,1610612759,spurs,0,San Antonio,Spurs,SAS,3,F,6-7,230,Washington,USA,2010.0,1.0,26.0,1.0,2010,2018,1.8,0.9,0.5,Season,2018-19
1627816,Poythress,Alex,alex-poythress,1610612737,hawks,0,Atlanta,Hawks,ATL,22,F,6-9,235,Kentucky,USA,,,,1.0,2016,2018,5.1,3.6,0.8,Season,2018-19
1627753,Qi,Zhou,zhou-qi,0,,0,,,,,F-C,7-1,210,Xinjiang,China,2016.0,2.0,43.0,,2017,2018,2.0,0.0,0.0,Season,2018-19
1628397,Rabb,Ivan,ivan-rabb,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,10,F,6-10,220,California,USA,2017.0,2.0,35.0,1.0,2017,2018,5.8,4.2,1.1,Season,2018-19
1627781,Richardson,Malachi,malachi-richardson,0,,0,,,,,G,6-6,205,Syracuse,USA,2016.0,1.0,22.0,,2016,2018,1.4,0.6,0.0,Season,2018-19
1628421,Robinson,Devin,devin-robinson,1610612764,wizards,0,Washington,Wizards,WAS,7,F,6-8,200,Florida,USA,2017.0,,,1.0,2017,2018,6.7,2.9,0.9,Season,2018-19
1629102,Sampson,Brandon,brandon-sampson,1610612741,bulls,0,Chicago,Bulls,CHI,44,G,6-5,184,Louisiana State,USA,2018.0,,,1.0,2018,2018,5.1,1.1,0.7,Season,2018-19
1627782,Selden,Wayne,wayne-selden,1610612741,bulls,0,Chicago,Bulls,CHI,14,G-F,6-5,230,Kansas,USA,2016.0,,,1.0,2016,2021,6.9,2.4,1.5,Season,2018-19
202697,Shumpert,Iman,iman-shumpert,1610612745,rockets,0,Houston,Rockets,HOU,1,G,6-5,215,Georgia Tech,USA,2011.0,1.0,17.0,1.0,2011,2020,7.5,3.0,1.8,Season,2018-19
1626296,Sibert,Jordan,jordan-sibert,0,,0,,,,,G,6-4,187,Dayton,USA,2015.0,,,,2018,2018,3.0,0.0,0.0,Season,2018-19
203613,Simmons,Jonathon,jonathon-simmons,1610612755,sixers,0,Philadelphia,76ers,PHI,14,F,6-6,195,Houston,USA,2012.0,0.0,0.0,1.0,2015,2018,6.5,2.3,2.3,Season,2018-19
201160,Smith,Jason,jason-smith,0,,0,,,,,F-C,7-0,240,Colorado State,USA,2007.0,1.0,20.0,,2007,2018,3.3,2.6,0.7,Season,2018-19
203474,Stephens,DJ,dj-stephens,0,,0,,,,,G-F,6-5,188,Memphis,USA,,,,,2013,2018,2.0,0.0,0.0,Season,2018-19
1628462,Teodosic,Milos,milos-teodosic,0,,0,,,,,G,6-5,196,CSKA Moscow,Serbia,,,,,2017,2018,3.2,1.1,2.1,Season,2018-19
1629123,Terrell,Jared,jared-terrell,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,3,G,6-3,227,Rhode Island,USA,,,,1.0,2018,2018,2.2,0.4,0.9,Season,2018-19
1629019,Trier,Allonzo,allonzo-trier,1610612752,knicks,0,New York,Knicks,NYK,14,G,6-5,200,Arizona,USA,2018.0,,,1.0,2018,2019,10.9,3.1,1.9,Season,2018-19
202327,Udoh,Ekpe,ekpe-udoh,1610612762,jazz,0,Utah,Jazz,UTA,33,C-F,6-10,245,Baylor,USA,2010.0,1.0,6.0,1.0,2010,2018,2.3,1.8,0.5,Season,2018-19
1627755,Ulis,Tyler,tyler-ulis,0,,0,,,,,G,5-10,160,Kentucky,USA,2016.0,2.0,34.0,,2016,2018,0.0,0.0,0.0,Season,2018-19
2548,Wade,Dwyane,dwyane-wade,1610612748,heat,0,Miami,Heat,MIA,3,G,6-4,220,Marquette,USA,2003.0,1.0,5.0,1.0,2003,2018,15.0,4.0,4.2,Season,2018-19
1627820,Wallace,Tyrone,tyrone-wallace,1610612746,clippers,0,LA,Clippers,LAC,9,G,6-5,198,California,USA,2016.0,2.0,60.0,1.0,2017,2021,3.5,1.6,0.7,Season,2018-19
1627395,Washburn,Julian,julian-washburn,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,4,F-G,6-8,209,Texas-El Paso,USA,2015.0,,,1.0,2018,2018,2.2,2.3,0.8,Season,2018-19
1629118,Welsh,Thomas,thomas-welsh,1610612743,nuggets,0,Denver,Nuggets,DEN,45,C,7-0,255,UCLA,USA,2018.0,2.0,58.0,1.0,2018,2018,1.6,0.4,0.5,Season,2018-19
1627855,White,Okaro,okaro-white,0,,0,,,,,F,6-8,205,Florida State,USA,,,,,2016,2018,0.0,0.7,0.0,Season,2018-19
1627785,Whitehead,Isaiah,isaiah-whitehead,1610612765,pistons,0,Detroit,Pistons,DET,12,G,6-4,213,Seton Hall,USA,2016.0,2.0,42.0,1.0,2016,2018,,,,Season,2018-19
1626210,Williams,Alan,alan-williams,1610612751,nets,0,Brooklyn,Nets,BKN,15,F-C,6-8,265,Cal-Santa Barbara,USA,,,,1.0,2015,2018,3.6,3.8,0.6,Season,2018-19
203710,Williams,C.J.,cj-williams,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,12,G,6-5,226,North Carolina State,USA,2012.0,0.0,0.0,1.0,2017,2018,2.6,0.5,0.8,Season,2018-19
1627786,Williams,Troy,troy-williams,1610612758,kings,0,Sacramento,Kings,SAC,19,F,6-7,218,Indiana,USA,,,,1.0,2016,2018,5.3,2.8,0.5,Season,2018-19
201156,Young,Nick,nick-young,0,,0,,,,,G-F,6-7,210,Southern California,USA,2007.0,1.0,16.0,,2007,2018,2.3,0.3,0.5,Season,2018-19
1629121,Adams,Jaylen,jaylen-adams,1610612757,blazers,0,Portland,Trail Blazers,POR,10,G,6-0,225,St. Bonaventure,USA,,,,1.0,2018,2020,,,,Season,2019-20
1629734,Alexander,Kyle,kyle-alexander,1610612748,heat,0,Miami,Heat,MIA,17,F-C,6-10,216,Tennessee,Canada,,,,1.0,2019,2019,1.0,1.5,0.0,Season,2019-20
1628443,Allen,Kadeem,kadeem-allen,0,,0,,,,,G,6-1,200,Arizona,USA,2017.0,2.0,53.0,,2017,2019,5.0,0.9,2.1,Season,2019-20
1626147,Anderson,Justin,justin-anderson,1610612751,nets,0,Brooklyn,Nets,BKN,10,F-G,6-5,231,Virginia,USA,2015.0,1.0,21.0,1.0,2015,2021,2.8,2.1,0.8,Season,2019-20
201583,Anderson,Ryan,ryan-anderson,0,,0,,,,,F,6-9,240,California,USA,2008.0,1.0,21.0,,2008,2019,2.5,3.5,1.0,Season,2019-20
200826,Barea,J.J.,jj-barea,1610612742,mavericks,0,Dallas,Mavericks,DAL,5,G,5-10,180,Northeastern,Puerto Rico,,,,1.0,2006,2019,7.7,1.8,3.9,Season,2019-20
201158,Belinelli,Marco,marco-belinelli,1610612759,spurs,0,San Antonio,Spurs,SAS,18,G,6-5,220,Fortitudo Bologna,Italy,2007.0,1.0,18.0,1.0,2007,2019,6.3,1.7,1.2,Season,2019-20
1627733,Bender,Dragan,dragan-bender,0,,0,,,,,F,7-0,249,Maccabi Tel Aviv,Croatia,2016.0,1.0,4.0,,2016,2019,6.7,4.6,1.8,Season,2019-20
1628413,Bolden,Jonah,jonah-bolden,0,,0,,,,,F,6-8,225,UCLA,Australia,2017.0,2.0,36.0,,2018,2019,1.4,1.3,0.0,Season,2019-20
1629648,Bone,Jordan,jordan-bone,1610612765,pistons,0,Detroit,Pistons,DET,18,G,6-3,180,Tennessee,USA,2019.0,2.0,57.0,1.0,2019,2020,1.2,0.4,0.8,Season,2019-20
1628968,Bowen II,Brian,brian-bowen-ii,1610612754,pacers,0,Indiana,Pacers,IND,10,F-G,6-6,190,Sydney Kings,USA,,,,1.0,2019,2020,1.0,1.2,0.0,Season,2019-20
1629065,Bowman,Ky,ky-bowman,1610612744,warriors,0,Golden State,Warriors,GSW,12,G,6-1,187,Boston College,USA,,,,1.0,2019,2019,7.4,2.7,2.9,Season,2019-20
201147,Brewer,Corey,corey-brewer,1610612758,kings,0,Sacramento,Kings,SAC,13,G-F,6-9,188,Florida,USA,2007.0,1.0,7.0,1.0,2007,2019,1.0,1.6,0.4,Season,2019-20
1629151,Broekhoff,Ryan,ryan-broekhoff,1610612755,sixers,0,Philadelphia,76ers,PHI,45,G-F,6-6,215,Valparaiso,Australia,,,,1.0,2018,2019,4.2,2.5,0.6,Season,2019-20
1629126,Burton,Deonte,deonte-burton,1610612760,thunder,0,Oklahoma City,Thunder,OKC,30,G-F,6-4,240,Iowa State,USA,,,,1.0,2018,2022,2.7,1.5,0.4,Season,2019-20
203998,Caboclo,Bruno,bruno-caboclo,1610612745,rockets,0,Houston,Rockets,HOU,5,F,6-9,218,Pinheiros,Brazil,2014.0,1.0,20.0,1.0,2014,2020,3.0,2.0,0.4,Season,2019-20
201960,Carroll,DeMarre,demarre-carroll,1610612745,rockets,0,Houston,Rockets,HOU,9,F,6-6,215,Missouri,USA,2009.0,1.0,27.0,1.0,2009,2019,3.6,2.3,1.0,Season,2019-20
1713,Carter,Vince,vince-carter,1610612737,hawks,0,Atlanta,Hawks,ATL,15,G-F,6-6,220,North Carolina,USA,1998.0,1.0,5.0,1.0,1998,2019,5.0,2.1,0.8,Season,2019-20
2199,Chandler,Tyson,tyson-chandler,1610612745,rockets,0,Houston,Rockets,HOU,19,C,7-0,235,Dominguez HS (CA),USA,2001.0,1.0,2.0,1.0,2001,2019,1.3,2.5,0.2,Season,2019-20
201163,Chandler,Wilson,wilson-chandler,1610612751,nets,0,Brooklyn,Nets,BKN,21,F,6-8,235,DePaul,USA,2007.0,1.0,23.0,1.0,2007,2019,5.9,4.1,1.1,Season,2019-20
1629147,Chealey,Joe,joe-chealey,0,,0,,,,,G,6-4,190,College of Charleston,USA,2018.0,,,,2018,2019,0.5,0.0,0.3,Season,2019-20
1629597,Cheatham,Zylan,zylan-cheatham,1610612740,pelicans,0,New Orleans,Pelicans,NOP,45,F,6-5,220,Arizona State,USA,,,,1.0,2019,2021,3.0,2.3,0.8,Season,2019-20
1629598,Clemons,Chris,chris-clemons,1610612745,rockets,0,Houston,Rockets,HOU,3,G,5-9,180,Campbell University,USA,,,,1.0,2019,2019,4.9,0.9,0.8,Season,2019-20
1628499,Cleveland,Antonius,antonius-cleveland,1610612742,mavericks,0,Dallas,Mavericks,DAL,3,G,6-5,195,S.E. Missouri,USA,,,,1.0,2017,2019,1.0,0.6,0.1,Season,2019-20
1626188,Cook,Quinn,quinn-cook,1610612747,lakers,0,Los Angeles,Lakers,LAL,28,G,6-1,180,Duke,USA,,,,1.0,2016,2020,5.1,1.2,1.1,Season,2019-20
203459,Crabbe,Allen,allen-crabbe,0,,0,,,,,G-F,6-5,212,California,USA,2013.0,2.0,31.0,,2013,2019,4.6,2.1,0.9,Season,2019-20
2037,Crawford,Jamal,jamal-crawford,1610612751,nets,0,Brooklyn,Nets,BKN,1,G,6-5,200,Michigan,USA,2000.0,1.0,8.0,1.0,2000,2019,5.0,0.0,3.0,Season,2019-20
203584,Daniels,Troy,troy-daniels,1610612743,nuggets,0,Denver,Nuggets,DEN,30,G,6-4,200,Va Commonwealth,USA,,,,1.0,2013,2019,4.3,1.1,0.4,Season,2019-20
1627767,Diallo,Cheick,cheick-diallo,1610612756,suns,0,Phoenix,Suns,PHX,14,F-C,6-8,219,Kansas,Mali,2016.0,2.0,33.0,1.0,2016,2021,4.7,2.8,0.5,Season,2019-20
